time_rel,quantity,method,value_mean,value_std,value_median,value_p95,n_traj
6.9,KineticEnergy,ref,0.017168652669837078,0.006332920430523635,0.015385369770228863,0.027049007918685673,30
7.0,KineticEnergy,ref,0.017161633757253488,0.006404333138357929,0.015477490611374378,0.028108306229114526,30
7.1000000000000005,KineticEnergy,ref,0.017147517343983055,0.0065001504041811205,0.01604432240128517,0.028207392152398814,30
7.2,KineticEnergy,ref,0.017164533274869123,0.0065096283498828605,0.016399881802499294,0.027274441905319684,30
7.300000000000001,KineticEnergy,ref,0.01720406695579489,0.0064687859018416,0.01654661726206541,0.026184450834989548,30
7.4,KineticEnergy,ref,0.01731762009051939,0.00640730465283084,0.016110897064208984,0.026496377494186162,30
7.5,KineticEnergy,ref,0.017481960883984963,0.006259323095091798,0.01578001119196415,0.027149607613682743,30
7.6000000000000005,KineticEnergy,ref,0.017553402048846086,0.006033084660364965,0.016359672881662846,0.027294475678354496,30
7.7,KineticEnergy,ref,0.017508140439167617,0.005894129759093947,0.016642685048282146,0.026958413980901243,30
7.800000000000001,KineticEnergy,ref,0.01741829913419982,0.00599465848121664,0.01653383206576109,0.02822853699326514,30
7.9,KineticEnergy,ref,0.017234520986676216,0.006146585130222518,0.0166613282635808,0.028764756117016062,30
8.0,KineticEnergy,ref,0.016944916949917874,0.006092898961109714,0.016059535555541515,0.028350965213030564,30
8.1,KineticEnergy,ref,0.016740695852786303,0.005910138346245835,0.015851336531341076,0.027258384693413972,30
8.200000000000001,KineticEnergy,ref,0.016729322851945956,0.005833611023674188,0.016334498766809702,0.02620318476110696,30
8.3,KineticEnergy,ref,0.0167814703968664,0.005866121925842107,0.01623814692720771,0.026553897000849248,30
8.4,KineticEnergy,ref,0.016813960283373793,0.005938314478592206,0.0157513078302145,0.025438698567450048,30
8.5,KineticEnergy,ref,0.01688000832994779,0.0060831201939322505,0.016054820269346237,0.02568204598501324,30
8.6,KineticEnergy,ref,0.01694462699815631,0.0062460982666907635,0.015622457955032587,0.027389072999358166,30
8.700000000000001,KineticEnergy,ref,0.01689880822474758,0.006282875579739073,0.015569032169878483,0.028257591929286705,30
8.8,KineticEnergy,ref,0.01678349481274684,0.006152029454709534,0.0157721396535635,0.02777877710759639,30
8.9,KineticEnergy,ref,0.016749155738701425,0.006072162167199662,0.016663321293890476,0.026661428716033695,30
9.0,KineticEnergy,ref,0.01683913425852855,0.006239904153530657,0.01595996879041195,0.02645871331915259,30
9.1,KineticEnergy,ref,0.01699083427277704,0.006586483811540412,0.01621077535673976,0.028117085807025433,30
9.200000000000001,KineticEnergy,ref,0.017167283066858847,0.0069015984959343284,0.01573236659169197,0.028879096545279023,30
9.3,KineticEnergy,ref,0.017323387941966455,0.007064361093126945,0.01541134249418974,0.028336349315941332,30
9.4,KineticEnergy,ref,0.01735228030011058,0.007063540244121335,0.016044119372963905,0.029970409721136092,30
9.5,KineticEnergy,ref,0.017222153783465425,0.0068152587851901545,0.016465753316879272,0.030209066346287727,30
9.600000000000001,KineticEnergy,ref,0.017012295499444007,0.0063654121902511195,0.016439258120954037,0.029551019519567488,30
9.700000000000001,KineticEnergy,ref,0.01672670724801719,0.0060368259388194215,0.015815414488315582,0.027814405690878626,30
9.8,KineticEnergy,ref,0.016338789913182456,0.005882545139181948,0.015434440691024065,0.027096479106694448,30
9.9,KineticEnergy,ref,0.01603713644047578,0.005886728385311893,0.014948587398976088,0.02770826593041419,30
10.0,KineticEnergy,ref,0.016081660520285368,0.006130856959565193,0.014221034478396177,0.027915633004158728,30
10.100000000000001,KineticEnergy,ref,0.01645122210805615,0.00651141315056034,0.014439624734222889,0.028291019238531584,30
10.200000000000001,KineticEnergy,ref,0.016922423771272104,0.0069563687151546535,0.0146287870593369,0.02920525334775448,30
10.3,KineticEnergy,ref,0.017337439923236768,0.007242406466633337,0.015228967182338238,0.031243387237191198,30
10.4,KineticEnergy,ref,0.01757359920690457,0.00719631905903079,0.015549161937087774,0.02989707253873348,30
10.5,KineticEnergy,ref,0.017514789290726186,0.006917069123096324,0.016369065269827843,0.02938532456755638,30
10.600000000000001,KineticEnergy,ref,0.017226524107779067,0.00654748915450991,0.015862295404076576,0.02874624757096171,30
10.700000000000001,KineticEnergy,ref,0.016953389983003338,0.006286228304173244,0.015798840206116438,0.027432624250650406,30
10.8,KineticEnergy,ref,0.016916003016134103,0.0060702494137443086,0.015995086170732975,0.025907614547759295,30
10.9,KineticEnergy,ref,0.01716717444360256,0.005959244811300497,0.01693108957260847,0.02555622821673751,30
11.0,KineticEnergy,ref,0.017531519926463564,0.006109241058154115,0.017393633723258972,0.025912294257432217,30
11.100000000000001,KineticEnergy,ref,0.017718917954092226,0.006288451787981023,0.017647137865424156,0.026676154229789965,30
11.200000000000001,KineticEnergy,ref,0.01762429306594034,0.006270580169449414,0.016321773640811443,0.02721151132136583,30
11.3,KineticEnergy,ref,0.01741151975778242,0.006189845890289406,0.01564071048051119,0.02789868917316198,30
11.4,KineticEnergy,ref,0.017261291993781923,0.006212368057750769,0.015648148488253355,0.02824029093608259,30
11.5,KineticEnergy,ref,0.017219441927348575,0.006251961095051695,0.01641648542135954,0.02810933301225304,30
11.600000000000001,KineticEnergy,ref,0.017270225596924624,0.006270587043689662,0.016103940084576607,0.027439159341156476,30
11.700000000000001,KineticEnergy,ref,0.01737605013574163,0.006354387304157813,0.01578589342534542,0.027183771040290593,30
11.8,KineticEnergy,ref,0.01746387182114025,0.006532078547355164,0.015327072702348232,0.028423984348773957,30
11.9,KineticEnergy,ref,0.017449088922391335,0.006670446274664126,0.015176446177065372,0.02876882506534457,30
12.0,KineticEnergy,ref,0.01728746804098288,0.006593374167544771,0.014838403090834618,0.027919667214155192,30
12.100000000000001,KineticEnergy,ref,0.017051771997163692,0.006466107194144273,0.015336381737142801,0.02825884781777858,30
12.200000000000001,KineticEnergy,ref,0.01691206111572683,0.006486385025640506,0.015185819007456303,0.028528354875743386,30
12.3,KineticEnergy,ref,0.01694938257957498,0.00645121107532989,0.015290492679923773,0.028857037238776678,30
12.4,KineticEnergy,ref,0.017094927870978913,0.006256320142888154,0.015745227225124836,0.028516870364546764,30
12.5,KineticEnergy,ref,0.01728135986874501,0.006172328523478592,0.017228804528713226,0.026595238409936425,30
12.600000000000001,KineticEnergy,ref,0.01745414302373926,0.006391977934417335,0.01697550155222416,0.027460085973143575,30
12.700000000000001,KineticEnergy,ref,0.01749410053404669,0.006690812389961762,0.016504046507179737,0.02938381442800164,30
12.8,KineticEnergy,ref,0.01736194162319104,0.006734133948690009,0.01646570675075054,0.028964570909738536,30
12.9,KineticEnergy,ref,0.017179722323392828,0.006531920277157741,0.01656183321028948,0.028546876739710566,30
13.0,KineticEnergy,ref,0.01702774955580632,0.006353208276899209,0.016268116887658834,0.026355801057070492,30
13.100000000000001,KineticEnergy,ref,0.016896187529588737,0.006183653812114133,0.01609576027840376,0.025656487606465817,30
13.200000000000001,KineticEnergy,ref,0.01685743060273429,0.0060391893622551325,0.016180790960788727,0.026238739117979998,30
13.3,KineticEnergy,ref,0.01700137316559752,0.006067631133225455,0.015893383882939816,0.027160010673105712,30
13.4,KineticEnergy,ref,0.01724284590842823,0.006234114699236425,0.016095600090920925,0.028054501023143528,30
13.5,KineticEnergy,ref,0.017420998386417825,0.006426923137284096,0.01601513661444187,0.028325488697737454,30
13.600000000000001,KineticEnergy,ref,0.017505553256099423,0.006465394019814787,0.015993990935385227,0.027980165835469962,30
13.700000000000001,KineticEnergy,ref,0.017564102805530033,0.006416117857224754,0.015465644653886557,0.028307093307375904,30
13.8,KineticEnergy,ref,0.017620754971479375,0.00654703083045011,0.015963388606905937,0.027965343557298183,30
13.9,KineticEnergy,ref,0.017618092459936938,0.006764550074764531,0.016840255819261074,0.028807789925485848,30
14.0,KineticEnergy,ref,0.017491456648955742,0.006866373216366737,0.016286336816847324,0.028267524484544993,30
14.100000000000001,KineticEnergy,ref,0.01729140873067081,0.0068200518586134405,0.015494594816118479,0.028308983519673345,30
14.200000000000001,KineticEnergy,ref,0.017161542363464833,0.006729925865381091,0.01565083395689726,0.027955397218465804,30
14.3,KineticEnergy,ref,0.01711996157343189,0.00675346910787321,0.016059234738349915,0.028008925076574088,30
14.4,KineticEnergy,ref,0.017010901216417552,0.006691552622962077,0.01624965388327837,0.027680035587400197,30
14.5,KineticEnergy,ref,0.016774963214993478,0.0063864032265953516,0.015930278226733208,0.027702902443706982,30
14.600000000000001,KineticEnergy,ref,0.016574570288260777,0.0061863735730068046,0.015307463239878416,0.026609127875417467,30
14.700000000000001,KineticEnergy,ref,0.01653677993454039,0.006197003361758562,0.01563691534101963,0.026221588067710397,30
14.8,KineticEnergy,ref,0.01658170825491349,0.00620216904721076,0.01601292984560132,0.02668546047061681,30
14.9,KineticEnergy,ref,0.016640898554275432,0.006145140260036572,0.01510748453438282,0.027067828923463818,30
15.0,KineticEnergy,ref,0.016793114971369504,0.006231488478935217,0.015195518732070923,0.02692427923902869,30
15.100000000000001,KineticEnergy,ref,0.017023335086802642,0.006580603268074362,0.01571983890607953,0.027671789377927775,30
15.200000000000001,KineticEnergy,ref,0.017141635700439414,0.006820360886212937,0.016206140629947186,0.027906658966094254,30
15.3,KineticEnergy,ref,0.017097834746042886,0.0066351779322575116,0.01581631973385811,0.02859805421903729,30
15.4,KineticEnergy,ref,0.017052574610958496,0.006229476834461027,0.015532882418483496,0.02735332055017352,30
15.5,KineticEnergy,ref,0.01703946969161431,0.005811979811770799,0.014992142096161842,0.027007553260773413,30
15.600000000000001,KineticEnergy,ref,0.016923561148966353,0.005478481153685327,0.015665490180253983,0.025839851051568982,30
15.700000000000001,KineticEnergy,ref,0.016732968902215362,0.005474367949651487,0.01559630036354065,0.025282850489020348,30
15.8,KineticEnergy,ref,0.01665764511562884,0.005925136299788734,0.014574828557670116,0.026683199778199194,30
15.9,KineticEnergy,ref,0.016738765640184283,0.00653070720579174,0.014467055909335613,0.029974842723458996,30
16.0,KineticEnergy,ref,0.016866454916695754,0.0066707454677946715,0.015396965201944113,0.030486877448856826,30
16.1,KineticEnergy,ref,0.016981371492147446,0.00622373937649589,0.016382235568016768,0.029885724373161792,30
16.2,KineticEnergy,ref,0.017067731032148002,0.005703733985478109,0.016807605512440205,0.027775558736175297,30
16.3,KineticEnergy,ref,0.01709431763738394,0.005406914962843982,0.016311874613165855,0.025836651958525175,30
16.400000000000002,KineticEnergy,ref,0.01706820959225297,0.005538918177557765,0.01556700048968196,0.026367989182472226,30
16.5,KineticEnergy,ref,0.017054087296128274,0.005977117681445798,0.015861316584050655,0.027569094207137823,30
16.6,KineticEnergy,ref,0.017107906642680366,0.006435831344784408,0.015995397232472897,0.02878195345401764,30
16.7,KineticEnergy,ref,0.01720346345876654,0.00679936105197956,0.016244935803115368,0.02961382269859314,30
16.8,KineticEnergy,ref,0.01722276968260606,0.006918351557961765,0.016131073236465454,0.029280585795640943,30
16.900000000000002,KineticEnergy,ref,0.017075537455578646,0.00679344959324465,0.01553839910775423,0.028269196487963198,30
17.0,KineticEnergy,ref,0.016820042642454305,0.006627594501781003,0.014399133622646332,0.027751085441559548,30
17.1,KineticEnergy,ref,0.016590356221422554,0.006505246409988064,0.01378611521795392,0.027533079590648404,30
17.2,KineticEnergy,ref,0.016508854801456134,0.006372341361011283,0.0145224304869771,0.026808609534054992,30
17.3,KineticEnergy,ref,0.016718512028455736,0.00628941826607159,0.01611921191215515,0.026379589363932605,30
17.400000000000002,KineticEnergy,ref,0.017249476443976165,0.0063937480211324295,0.01769204717129469,0.027944379672408103,30
17.5,KineticEnergy,ref,0.01782266398270925,0.006660998015940716,0.0176479984074831,0.029012758284807205,30
17.6,KineticEnergy,ref,0.018091107051198683,0.006886630840535179,0.016775580123066902,0.029274832922965285,30
17.7,KineticEnergy,ref,0.01803291601439317,0.007000978635683316,0.016408146359026432,0.030490622762590645,30
17.8,KineticEnergy,ref,0.01784683537359039,0.007054226950912209,0.016083157621324062,0.029353292379528276,30
17.900000000000002,KineticEnergy,ref,0.017652162800853452,0.006947895148488783,0.016192065551877022,0.029457927402108904,30
18.0,KineticEnergy,ref,0.017522901901975273,0.006642091979465366,0.017329375259578228,0.029018195066601037,30
18.1,KineticEnergy,ref,0.01756409090012312,0.006267622123933585,0.016851299442350864,0.027714775688946244,30
18.2,KineticEnergy,ref,0.01776053789071739,0.006024423321652081,0.01640122290700674,0.02718242947012186,30
18.3,KineticEnergy,ref,0.017937915151317915,0.0060837891237353545,0.01682780124247074,0.02784318048506975,30
18.400000000000002,KineticEnergy,ref,0.01795512782409787,0.006317408600674026,0.016669239848852158,0.028109567053616044,30
18.5,KineticEnergy,ref,0.0178283562262853,0.006409104653288647,0.01617718581110239,0.028486278094351287,30
18.6,KineticEnergy,ref,0.017676996408651273,0.006257628706416252,0.015235829167068005,0.02761778775602579,30
18.7,KineticEnergy,ref,0.017588794929906726,0.0061268466532260635,0.016325071454048157,0.02715681195259094,30
18.8,KineticEnergy,ref,0.01753609855659306,0.006211182142182389,0.0161748044192791,0.0276779243722558,30
18.900000000000002,KineticEnergy,ref,0.017462331739564737,0.006343691408773111,0.017173750326037407,0.028376949951052662,30
19.0,KineticEnergy,ref,0.01737415469251573,0.006518062286999252,0.0171015290543437,0.028042787406593554,30
19.1,KineticEnergy,ref,0.017247412540018558,0.0067325550918878084,0.01566255884245038,0.02846345836296677,30
19.200000000000003,KineticEnergy,ref,0.016994605632498862,0.006843177570447807,0.01687011681497097,0.028670253045856943,30
19.3,KineticEnergy,ref,0.016657687878857057,0.006606758822836928,0.016326433047652245,0.027735675312578666,30
19.400000000000002,KineticEnergy,ref,0.01642273711040616,0.00606598613753892,0.015342486090958118,0.02687543779611587,30
19.5,KineticEnergy,ref,0.016345819489409528,0.005578314767779635,0.015306414104998112,0.026315070316195482,30
19.6,KineticEnergy,ref,0.01630058408093949,0.005325840259317793,0.015745630487799644,0.025566597655415524,30
19.700000000000003,KineticEnergy,ref,0.01622319679396848,0.005355124210687821,0.016322070732712746,0.025114345457404843,30
19.8,KineticEnergy,ref,0.016181099864964684,0.005634935926043123,0.01600478496402502,0.02565506780520081,30
19.900000000000002,KineticEnergy,ref,0.016223071593170366,0.006020041723365845,0.0157764982432127,0.026113985013216733,30
20.0,KineticEnergy,ref,0.016338263700405756,0.006397660659586716,0.0149138318374753,0.026518577616661786,30
20.1,KineticEnergy,ref,0.01651356400301059,0.006505173757960725,0.014506821520626545,0.02837387369945644,30
20.200000000000003,KineticEnergy,ref,0.01670276215299964,0.006302958155757206,0.014510265085846186,0.027935438230633727,30
20.3,KineticEnergy,ref,0.016811064817011355,0.006098421437780459,0.0150593644939363,0.026564511470496655,30
20.400000000000002,KineticEnergy,ref,0.01681634836519758,0.005964285338489578,0.01559030031785369,0.027210137713700528,30
20.5,KineticEnergy,ref,0.016833231318742037,0.005952253342585556,0.015056044794619083,0.027210618555545803,30
20.6,KineticEnergy,ref,0.016951825624952715,0.0061003625292041595,0.015340215992182493,0.02701475927606225,30
20.700000000000003,KineticEnergy,ref,0.017058117097864547,0.006426230177989803,0.01511003402993083,0.027149611338973045,30
20.8,KineticEnergy,ref,0.01697612626788517,0.006771405507298378,0.01451369235292077,0.027819688897579905,30
20.900000000000002,KineticEnergy,ref,0.016785381998245915,0.006810575024900255,0.014690886717289686,0.02809309307485819,30
21.0,KineticEnergy,ref,0.016775539812321463,0.006608825949128558,0.015365087427198887,0.028317100927233694,30
21.1,KineticEnergy,ref,0.01706554718936483,0.0065142987879705455,0.01586207002401352,0.028900618106126784,30
21.200000000000003,KineticEnergy,ref,0.017502081238975127,0.006635548377637123,0.016290877014398575,0.029733309336006635,30
21.3,KineticEnergy,ref,0.017924894796063504,0.006638982978445496,0.016632670536637306,0.030108593683689826,30
21.400000000000002,KineticEnergy,ref,0.01825214388469855,0.00658380867653947,0.0166072528809309,0.030858885496854782,30
21.5,KineticEnergy,ref,0.018346732202917337,0.0067965027714308865,0.017040462233126163,0.0303257068619132,30
21.6,KineticEnergy,ref,0.018115657599021992,0.006990449155364369,0.016222705598920584,0.030645488575100896,30
21.700000000000003,KineticEnergy,ref,0.017705897676448028,0.006846630746542739,0.016083136200904846,0.030138205550611016,30
21.8,KineticEnergy,ref,0.017356775949398676,0.006504703249343328,0.01646262314170599,0.028435672260820864,30
21.900000000000002,KineticEnergy,ref,0.01712312512099743,0.006240548208502028,0.016924242489039898,0.02765804808586836,30
22.0,KineticEnergy,ref,0.01692295301084717,0.006058874633916195,0.017017417587339878,0.026858510728925464,30
22.1,KineticEnergy,ref,0.01673275326999525,0.0059413014372981104,0.01655224058777094,0.02674223519861698,30
22.200000000000003,KineticEnergy,ref,0.016605058715989194,0.005904041234246467,0.01563609717413783,0.027253070473670954,30
22.3,KineticEnergy,ref,0.016636190501352153,0.005869493542469963,0.015715976245701313,0.027750607579946514,30
22.400000000000002,KineticEnergy,ref,0.016933709538231295,0.005816584227242853,0.016064651310443878,0.026744524762034413,30
22.5,KineticEnergy,ref,0.01741255323092143,0.00579950313490045,0.016223134472966194,0.02634595055133104,30
22.6,KineticEnergy,ref,0.017705192510038614,0.005806499823659968,0.016424251720309258,0.02766326945275068,30
22.700000000000003,KineticEnergy,ref,0.017535970328996578,0.0058529346404948834,0.0159228527918458,0.0278720430098474,30
22.8,KineticEnergy,ref,0.017061084291587272,0.005929246401637827,0.01621628925204277,0.027804886084049938,30
22.900000000000002,KineticEnergy,ref,0.016639319434762,0.005934349719545635,0.015858785714954138,0.02720804624259471,30
23.0,KineticEnergy,ref,0.01649019888912638,0.006051682285173651,0.014725346118211746,0.02677197586745023,30
23.1,KineticEnergy,ref,0.016692477216323217,0.00640058625970735,0.014221156015992165,0.027176187187433237,30
23.200000000000003,KineticEnergy,ref,0.017166453460231424,0.006677854440429746,0.015542834531515837,0.028654834162443875,30
23.3,KineticEnergy,ref,0.017579127118612328,0.006637426475189571,0.017488389275968075,0.02910594474524259,30
23.400000000000002,KineticEnergy,ref,0.01762690080019335,0.006452729382017993,0.017597953788936138,0.027881352975964543,30
23.5,KineticEnergy,ref,0.017410851859798033,0.006437268896086926,0.015959340147674084,0.027953410893678664,30
23.6,KineticEnergy,ref,0.017266570574914417,0.006612042049360301,0.015156556386500597,0.027771219518035645,30
23.700000000000003,KineticEnergy,ref,0.017345588747411968,0.006865318262921027,0.01522650383412838,0.027874811179935927,30
23.8,KineticEnergy,ref,0.017550013990451894,0.007158880362165571,0.016448074020445347,0.028093313612043855,30
23.900000000000002,KineticEnergy,ref,0.017703993835796912,0.0073916520925422025,0.016202740371227264,0.02864704532548785,30
24.0,KineticEnergy,ref,0.01767679026039938,0.0073699601875114,0.016552360728383064,0.030454261507838965,30
24.1,KineticEnergy,ref,0.017457575273389616,0.007080656524417318,0.01628098450601101,0.029716514796018598,30
24.200000000000003,KineticEnergy,ref,0.017140689274917045,0.0066995567067960685,0.015909056179225445,0.027616785373538733,30
24.3,KineticEnergy,ref,0.016838279568279782,0.0063118313529716965,0.01564960367977619,0.02752878982573747,30
24.400000000000002,KineticEnergy,ref,0.016650232175985973,0.00593351205806548,0.015894419513642788,0.026343768276274205,30
24.5,KineticEnergy,ref,0.01662310299774011,0.005647128042544253,0.016615615226328373,0.025631137005984784,30
24.6,KineticEnergy,ref,0.016661915462464094,0.005594436323961225,0.01652529463171959,0.0252280686981976,30
24.700000000000003,KineticEnergy,ref,0.016615521612887582,0.005731484926778298,0.01611059671267867,0.025900859106332056,30
24.8,KineticEnergy,ref,0.01649177917279303,0.005910469340074844,0.015384883154183626,0.026532042771577828,30
24.900000000000002,KineticEnergy,ref,0.01648111711256206,0.006035881124104698,0.014766804873943329,0.027124423626810307,30
25.0,KineticEnergy,ref,0.01676355809904635,0.006196854514948391,0.014887926168739796,0.02715657893568277,30
25.1,KineticEnergy,ref,0.017310498654842375,0.0064543815825143,0.015419399365782738,0.028944019880145784,30
25.200000000000003,KineticEnergy,ref,0.017846577614545823,0.00664455424029671,0.015401971526443958,0.03055306319147348,30
25.3,KineticEnergy,ref,0.018064062887181837,0.0066770589588498646,0.015565041452646255,0.030254625249654048,30
25.400000000000002,KineticEnergy,ref,0.017883436288684607,0.00663430174009108,0.016684893518686295,0.028980894852429627,30
